548,103.45
549,103.41
550,104.15
551,102.85
552,102.85
553,100.23
554,101.35
555,99.98
556,98.94
557,98.94
558,101.42
559,102.42
560,102.35
561,102.55
562,103.68
563,103.68
564,105.17
565,105.15
566,104.57
567,104.56
568,105.28
569,105.28
570,104.3
571,104.61
572,105.9
573,105.7
574,106.28
575,106.28
576,107.21
577,106.83
578,107.68
579,107.65
580,107.65
581,105.63
582,104.04
583,107.72
584,108.48
585,109.62
586,109.62
587,110.1
588,110.15
589,108.65
590,107.48
591,109.07
592,109.07
593,108.23
594,107.01
595,105.97
596,106.17
597,106.17
598,106.2
599,106.43
600,106.76
601,106.43
602,106.51
603,106.51
604,104.67
605,100.35
606,102.61
607,98.23
608,97.93
609,97.93
610,98.07
611,97.76
612,95.26
613,90.16
614,95.09
615,95.09
616,96.1
617,95.63
618,94.01
619,95
620,95
621,96.15
622,99.18
623,97.15
624,96.16
625,96.16
626,96.4
627,97.64
628,95.7
629,93.02
630,95.75
631,95.75
632,95.59
633,97.55
634,96.6
635,97.5
636,97.35
637,97.35
638,96.6
639,96.26
640,96.66
641,97.41
642,97.36
643,97.36
644,95.78
645,95.83
646,95.43
647,88.52
648,87.01
649,87.01
650,92.03
651,92.81
652,92.19
653,90.94
654,90.2
655,90.2
656,92.37
657,91.86
658,91.65
659,91.81
660,91.81
661,93.66
662,94.91
663,93.97
664,92.56
665,92.56
666,93.35
667,92.68
668,91.56
669,91.1
670,92.82
671,92.82
672,95.04
673,95.3
674,95.3
675,95.28
676,96.46
677,96.46
678,95.03
679,95.05
680,95.16
681,95.63
682,95.65
683,95.65
684,96.97
685,98.2
686,97.61
687,96.78
688,97.27
689,97.27
690,96.32
691,96.46
692,97.01
693,96.75
694,96.72
695,96.72
696,97.06
697,96.34
698,95.83
699,94.61
700,94.61
701,92.41
702,91.2
703,92.82
704,93.1
705,93.18
706,93.18
707,92.21
708,91.87
709,91.63
710,91.83
711,90.84
712,90.84
713,90.96
714,90.66
715,92.98
716,93.06
717,93.1
718,93.1
719,93.23
720,93.42
721,92.48
722,90.98
723,90.45
724,90.45
725,91.2
726,90.22
727,89.08
728,90.41
729,89.77
730,89.77
731,90.78
732,90.19
733,92.26
734,92.75
735,91.96
736,91.96
737,93.47
738,94.09
739,94.26
740,95.2
741,96.76
742,96.76
743,97.2
744,97.41
745,97.38
746,97.89
747,97.89
748,97
749,98.43
750,98.16
751,98.58
752,98.58
753,97.86
754,97.52
755,98.31
756,97.95
757,97.22
758,97.22
759,94.89
760,95.36
761,94.78
762,95.77
763,96.63
764,96.63
765,97.57
766,96.81
767,95.98
768,95.41
769,95.38
770,95.38
771,95.23
772,95.31
773,93.57
774,93.9
775,93.9
776,93.65
777,93.1
778,94.14
779,93.64
780,92.33
781,92.33
782,91.38
783,91.95
784,91.05
785,90.48
786,91.59
787,91.59
788,91.61
789,91.26
790,91.24
791,91.42
792,91.75
793,91.75
794,92.13
795,91.75
796,92.26
797,92.87
798,92.96
799,93.85
800,93.3
801,91.47
802,92.23
803,91.9
804,91.9
805,92.65
806,91.69
807,92.1
808,91.44
809,91.61
810,91.61
811,91.27
812,90.75
813,89.16
814,88.15
815,88.91
816,88.91
817,88.4
818,86.12
819,85.95
820,84.51
821,83.4
822,81.2
823,83.66
824,83.42
825,83.49
826,83.49
827,83.88
828,83.51
829,82.19
830,83.14
831,83.44
832,83.44
833,81.55
834,81.63
835,84.01
836,84.82
837,85.23
838,85.23
839,85.7
840,86.02
841,84.61
842,84.6
843,83.46
844,83.46
845,83.58
846,83.49
847,82.45
848,80.62
849,81.75
850,81.75
851,80.48
852,79.26
853,77.32
854,77.83
855,75.13
856,77.08
857,76.11
858,77.85
859,78.21
860,78.21
861,79.06
862,78.5
863,78.3
864,77.68
865,77.35
866,77.35
867,76.28
868,75.53
869,74.5
870,71.41
871,72.52
872,72.52
873,69.93
874,71.54
875,68.58
876,69.36
877,69.36
878,70.65
879,70.35
880,69.15
881,69.1
882,69.75
883,69.75
884,71.51
885,72.8
886,73.57
887,72.95
888,74.23
889,74.23
890,74.03
891,73.8
892,73.25
893,72.65
894,72.65
895,72.55
896,70.72
897,71.68
898,71.01
899,70.29
900,70.29
901,70.49
902,68.78
903,67.3
904,66.93
905,68.65
906,68.65
907,67.08
908,67.31
909,65.95
910,67.1
911,68.25
912,68.25
913,69.29
914,68.33
915,70.49
916,72.13
917,72.13
918,74.38
919,76.68
920,76.18
921,75.56
922,75.56
923,74.86
924,74.63
925,75.61
926,76.33
927,75
928,75
929,73.48
930,73.38
931,74.6
932,74.48
933,74.55
934,74.55
935,76.11
936,75.75
937,75.43
938,75.92
939,76.5
940,76.5
941,77.13
942,76.98
943,79.8
944,79.28
945,79.28
946,79.28
947,78.93
948,77.78
949,78.44
950,78.44
951,78.73
952,78.71
953,79.93
954,79.93
955,81.53
956,82.08
957,81.28
958,80.53
959,80.53
960,79.17
961,80.65
962,80.5
963,80.39
964,79.93
965,79.93
966,79.01
967,79.5
968,79.2
969,79.53
970,79.5
971,79.5
972,79.78
973,78.67
974,78.68
975,79.13
976,79.06
977,79.06
978,77.93
979,78.13
980,78.14
981,78.71
982,77.71
983,77.71
984,76.45
985,76.49
986,76.72
987,76.41
988,76.41
989,77.16
990,76.69
991,77.01
992,77.42
993,77.03
994,77.03
995,77.69
996,77.4
997,76.85
998,75.58
999,76.25
1000,76.25
1001,77.51
1002,77.21
1003,76.89
1004,78.11
1005,78.6
1006,78.6
1007,79.42
1008,78.3
1009,78.01
1010,77.88
1011,78.23
1012,78.23
1013,77.79
1014,77.51
1015,78.16
1016,78.9
1017,78.64
1018,78.64
1019,79.36
1020,80.51
1021,80.32
1022,81.3
1023,81.29
1024,81.29
1025,82.16
1026,82.21
1027,84.04
1028,84.03
1029,83.5
1030,83.5
1031,82.47
1032,82.87
1033,82.22
1034,82.21
1035,81.58
1036,81.58
1037,78.65
1038,78.42
1039,78.44
1040,78.08
1041,78.08
1042,78.55
1043,79.6
1044,79.54
1045,78.95
1046,78.53
1047,78.53
1048,78.93
1049,79.1
1050,79.76
1051,80.53
1052,80.61
1053,80.61
1054,80.61
1055,80.98
1056,80.93
1057,81.83
1058,81.65
1059,81.65
1060,82.5
1061,82.4
1062,83.02
1063,82.78
1064,82.58
1065,82.58
1066,81.81
1067,81.98
1068,82.49
1069,82.96
1070,82.96
1071,82.6
1072,82.76
1073,82.09
1074,81.09
1075,81.23
1076,81.23
1077,80.58
1078,81.71
1079,81.45
1080,82.92
1081,82.31
1082,82.31
1083,81.22
1084,80.51
1085,80.93
1086,81.28
1087,81.51
1088,81.51
1089,81.1
1090,80.79
1091,81.23
1092,80.71
1093,80.76
1094,80.76
1095,81.57
1096,81.13
1097,80.97
1098,81.13
1099,81.65
1100,81.65
1101,81.58
1102,81.68
1103,81.7
1104,81.58
1105,81.77
1106,81.77
1107,81.63
1108,81.92
1109,81.91
1110,81.61
1111,82.15
1112,82.15
1113,82.93
1114,83.01
1115,83.18
1116,82.73
1117,82.46
1118,82.46
1119,83.84
1120,83.61
1121,83.63
1122,82.56
1123,82.56
1124,81.8
1125,81.33
1126,80.46
1127,80.29
1128,80.29
1129,81.48
1130,81.8
1131,81.92
1132,81.64
1133,81.96
1134,81.96
1135,82.44
1136,82.8
1137,82.64
1138,82.84
1139,84.03
1140,84.03
1141,84.68
1142,83.95
1143,84.45
1144,84.95
1145,85.31
1146,85.31
1147,84.35
1148,84.3
1149,83.36
1150,84.15
1151,84.83
1152,86.35
1153,86.21
1154,86.63
1155,88.27
1156,89.07
1157,89.07
1158,88.15
1159,87.79
1160,87.1
1161,87.1
1162,86.52
1163,86.52
1164,87.28
1165,86.39
1166,84.08
1167,85.51
1168,85.53
1169,85.53
1170,85.74
1171,86.62
1172,87.61
1173,87.66
1174,87.66
1175,86.56
1176,86.12
1177,85.53
1178,86.15
1179,86.15
1180,85.01
1181,84.68
1182,84.33
1183,83.84
1184,82.6
1185,82.6
1186,79.87
1187,81.43
1188,80.16
1189,80.93
1190,80.93
1191,81.13
1192,82.46
1193,82.45
1194,82.89
1195,82.45
1196,82.45
1197,83.41
1198,84.5
1199,84.24
1200,83.53
1201,82.65
1202,82.65
1203,83.24
1204,83.41
1205,83.01
1206,82.4
1207,81.72
1208,81.72
1209,81.51
1210,80.59
1211,80.44
1212,81.17
1213,81.17
1214,80.78
1215,82.2
1216,82.6
1217,83.35
1218,83.35
1219,82.45
1220,82.44
1221,82.6
1222,82.76
1223,82.3
1224,82.3
1225,81.79
1226,82
1227,82.4
1228,82.2
1229,81.35
1230,81.35
1231,80.14
1232,79.88
1233,80
1234,80.2
1235,81.75
1236,81.75
1237,81.47
1238,81.6
1239,80.56
1240,80.94
1241,80.61
1242,80.61
1243,80.91
1244,81.08
1245,80.7
1246,79.68
1247,79.35
1248,79.35
1249,79.65
1250,80.25
1251,81.07
1252,81.2
1253,81.2
1254,82.55
1255,81.92
1256,82.58
1257,82.93
1258,84.21
1259,84.62
1260,84.61
1261,85.6
1262,85.68
1263,84.81
1264,84.81
1265,85.58
1266,85.1
1267,84.24
1268,85.64
1269,86.23
1270,86.23
1271,87.43
1272,88.1
1273,88.3
1274,88.18
1275,87.87
1276,87.87
1277,88.41
1278,87.87
1279,88.26
1280,87.81
1281,89.05
1282,89.05
1283,87.97
1284,86.83
1285,87.65
1286,88.86
1287,88.86
1288,88.85
1289,88.84
1290,89.3
1291,88.91
1292,89.59
1293,89.59
1294,90.18
1295,90.59
1296,91.01
1297,90.11
1298,90.11
1299,90.11
1300,90.48
1301,91.47
1302,91.07
1303,90.88
1304,90.88
1305,92.21
1306,92.24
1307,92.36
1308,91.65
1309,92.09
1310,92.09
1311,93.17
1312,93.51
1313,92.88
1314,93.26
1315,94.3
1316,94.3
1317,94.92
1318,96.16
1319,97.65
1320,98.61
1321,98.61
1322,98.53
1323,99.23
1324,100.37
1325,99.45
1326,99.92
1327,99.92
1328,99.16
1329,99.88
1330,99.65
1331,99.88
1332,100.47
1333,100.47
1334,103.8
1335,103.58
1336,104
1337,105.5
1338,106.92
1339,103.83
1340,105.66
1341,107.55
1342,107.46
1343,107.46
1344,107.35
1345,105.43
1346,105.16
1347,105.05
1348,102.85
1349,102.85
1350,99.56
1351,103.28
1352,105.08
1353,104.49
1354,106.13
1355,106.13
1356,106.09
1357,104.58
1358,104.91
1359,105.63
1360,106.66
1361,106.66
1362,106.98
1363,108.13
1364,108.56
1365,109.9
1366,109.41
1367,109.97
1368,110.46
1369,110
1370,109.92
1371,109.92
1372,112.23
1373,111.66
1374,111.47
1375,110.65
1376,110.69
1377,107.24
1378,109.34
1379,110.73
1380,109.98
1381,110.03
1382,110.03
1383,110.94
1384,109.72
1385,108.91
1386,107.16
1387,107.99
1388,102.82
1389,102.4
1390,105.78
1391,100.8
1392,101.88
1393,101.88
1394,103.94
1395,105.1
1396,104.28
1397,102.86
1398,102.25
1399,99.7
1400,100.58
1401,98.46
1402,99.47
1403,100.84
1404,100.84
1405,101.63
1406,103.29
1407,101.91
1408,103.01
1409,104.75
1410,106.26
1411,108.55
1412,108.27
1413,106.96
1414,106.96
1415,106.81
1416,108.3
1417,107.68
1418,107.1
1419,107.1
1420,108.39
1421,108.81
1422,107.55
1423,106.78
1424,105.84
1425,105.84
1426,106.3
1427,106.89
1428,106.83
1429,107.3
1430,108.66
1431,108.66
1432,110.32
1433,111.42
1434,111.12
1435,111.19
1436,108.9
1437,108.9
1438,112.04
1439,112.55
1440,113.55
1441,113.4
1442,114.42
1443,114.42
1444,112.41
1445,112.88
1446,112.51
1447,112.98
1448,112.98
1449,115.43
1450,115.62
1451,117.62
1452,114.88
1453,115.57
1454,115.57
1455,114.88
1456,116.3
1457,117.43
1458,117.33
1459,118.92
1460,118.92
1461,119.62
1462,118.48
1463,117.78
1464,117.18
1465,117.18
1466,112.93
1467,110.75
1468,107.15
1469,110.69
1470,110.49
1471,110.49
1472,109.09
1473,107.45
1474,106.15
1475,108.19
1476,107.73
1477,107.73
1478,108.86
1479,109.02
1480,107.5
1481,103.72
1482,103.72
1483,104.03
1484,104.41
1485,105.75
1486,107.79
1487,107.42
1488,107.42
1489,107.83
1490,106.85
1491,107.01
1492,105.01
1493,103.73
1494,103.73
1495,105.06
1496,106.61
1497,107.26
1498,103.78
1499,104.63
1500,104.63
1501,103.55
1502,103.79
1503,103.95
1504,105.63
1505,105.63
1506,105.18
1507,105.46
1508,107.23
1509,107.23
1510,107.23
1511,108.85
1512,107.36
1513,107.55
1514,107.24
1515,106.59
1516,106.59
1517,104.22
1518,104.53
1519,102
1520,103.62
1521,101.94
1522,101.94
1523,102.72
1524,103.48
1525,102.62
1526,102.36
1527,101.9
1528,101.9
1529,103.74
1530,104.15
1531,103.96
1532,103.69
1533,104.21
1534,104.21
1535,103.01
1536,99.96
1537,97.23
1538,95.5
1539,95.75
1540,95.75
1541,95.73
1542,92.12
1543,90.66
1544,92.66
1545,92.66
1546,92.6
1547,93.56
1548,94.44
1549,94.15
1550,95.57
1551,95.57
1552,92.98
1553,89.98
1554,91.37
1555,91.18
1556,91.18
1557,92.4
1558,91.68
1559,91.95
1560,94.22
1561,94.58
1562,94.58
1563,97.38
1564,97.11
1565,99.46
1566,99.8
1567,98.55
1568,98.55
1569,100.55
1570,100.39
1571,102.11
1572,103.98
1573,103.66
1574,103.66
1575,104.17
1576,103.55
1577,100.33
1578,101.54
1579,103.63
1580,103.63
1581,102.23
1582,102.45
1583,102.81
1584,102.66
1585,102.98
1586,102.98
1587,105.45
1588,105.65
1589,105.38
1590,105.38
1591,103.94
1592,104.61
1593,105.18
1594,104.41
1595,104.73
1596,104.73
1597,101.87
1598,99.48
1599,95.93
1600,97.15
1601,95.46
1602,95.46
1603,97.2
1604,96.41
1605,94.75
1606,93.16
1607,93.54
1608,94.03
1609,94.27
1610,94.41
1611,94.17
1612,93.45
1613,93.45
1614,93.33
1615,92.52
1616,91.29
1617,90.8
1618,91.35
1619,91.35
1620,91.24
1621,91.21
1622,87.36
1623,88.16
1624,88.2
1625,88.2
1626,87.57
1627,90.24
1628,90.01
1629,91.01
1630,91.81
1631,91.81
1632,90.2
1633,90.65
1634,90.9
1635,91.9
1636,91.9
1637,91.13
1638,91.46
1639,92.2
1640,91.92
1641,93.06
1642,93.06
1643,91.75
1644,91.68
1645,91.75
1646,91.37
1647,92
1648,92
1649,91.32
1650,90.16
1651,90.83
1652,90.88
1653,90.95
1654,90.95
1655,90.45
1656,90.36
1657,90.76
1658,95.26
1659,92.2
1660,93
1661,94.04
1662,94.51
1663,94.43
1664,94.43
1665,92.08
1666,91.58
1667,91.2
1668,89.95
1669,90.24
1670,90.24
1671,90.68
1672,90.45
1673,90.74
1674,89.63
1675,89.85
1676,89.85
1677,87.68
1678,86.96
1679,87.89
1680,83.86
1681,86.85
1682,86.85
1683,84.95
1684,85.54
1685,85.58
1686,84.06
1687,84.56
1688,84.56
1689,83.24
1690,83.2
1691,84.83
1692,84.75
1693,85.89
1694,85.89
1695,85.07
1696,83.9
1697,84.01
1698,85.31
1699,86.22
1700,86.22
1701,85.78
1702,87.29
1703,86.93
1704,87.22
1705,86.81
1706,86.81
1707,86.43
1708,86.16
1709,86.34
1710,87.22
1711,88.05
1712,88.21
1713,87.13
1714,88.33
1715,87.98
1716,87.98
1717,86.96
1718,87.64
1719,87.82
1720,88.63
1721,89.95
1722,89.95
1723,88.88
1724,87.96
1725,87.45
1726,86.47
1727,85.9
1728,85.9
1729,83.82
1730,84.53
1731,83.83
1732,82.95
1733,84
1734,84
1735,85.25
1736,85.56
1737,85.6
1738,85.26
1739,84.4
1740,84.4
1741,84
1742,84.39
1743,85.22
1744,84.4
1745,84.4
1746,84.31
1747,84.6
1748,85.26
1749,84.65
1750,85.06
1751,85.06
1752,85.73
1753,85.61
1754,84.92
1755,84.61
1756,85.08
1757,85.08
1758,85.48
1759,84.99
1760,84.45
1761,83.48
1762,83.48
1763,81.51
1764,79.94
1765,80.62
1766,79.95
1767,77.56
1768,77.56
1769,76.63
1770,76.65
1771,75.21
1772,74.36
1773,73.12
1774,73.12
1775,77.15
1776,77.2
1777,76.65
1778,75.53
1779,75.53
1780,76.18
1781,76.04
1782,76.5
1783,77.3
1784,77.08
1785,77.08
1786,76.73
1787,76.73
1788,75.49
1789,74.22
1790,73.29
1791,73.29
1792,70.48
1793,72.29
1794,71.28
1795,70.6
1796,70.26
1797,70.26
1798,68.52
1799,66.75
1800,67.02
1801,69.63
1802,68.91
1803,68.01
1804,67.96
1805,69.2
1806,70.03
1807,71.95
1808,72.67
1809,72.76
1810,73.13
1811,74.31
1812,75.21
1813,75.21
1814,76
1815,76.14
1816,75.88
1817,74.43
1818,74.48
1819,74.48
1820,75.21
1821,75.4
1822,76.76
1823,76.08
1824,74.65
1825,74.65
1826,74.77
1827,74.98
1828,75.19
1829,75.71
1830,76.23
1831,76.23
1832,76.13
1833,75.48
1834,74.98
1835,74.34
1836,74.74
1837,74.74
1838,74.8
1839,75.54
1840,75.48
1841,75.59
1842,75.59
1843,76.41
1844,76.9
1845,77.14
1846,76.4
1847,76.28
1848,76.28
1849,75.1
1850,75.66
1851,74.66
1852,75.23
1853,75.23
1854,74.98
1855,74.71
1856,75.19
1857,75.23
1858,75.11
1859,75.11
1860,75.26
1861,74.91
1862,74.6
1863,73.6
1864,72.25
1865,72.25
1866,72.99
1867,73.87
1868,75.2
1869,75.44
1870,76.3
1871,76.3
1872,76.03
1873,76.6
1874,77.78
1875,77.39
1876,77.39
1877,76.19
1878,77.13
1879,76.26
1880,75.76
1881,75.72
1882,75.72
1883,75.16
1884,76.16
1885,76.58
1886,76.16
1887,75.61
1888,75.61
1889,76.15
1890,76.28
1891,75.93
1892,75.06
1893,76.18
1894,76.18
1895,76.15
1896,76.1
1897,76.08
1898,76.54
1899,77.63
1900,77.63
1901,78.55
1902,78.86
1903,78.11
1904,78.77
1905,78.57
1906,78.57
1907,79.65
1908,79.23
1909,79.61
1910,80.03
1911,79.68
1912,79.68
1913,78.81
1914,78.61
1915,77.98
1916,77.6
1917,77.57
1918,77.57
1919,77.23
1920,77.65
1921,77.51
1922,76.96
1923,76.07
1924,76.07
1925,75.86
1926,74.43
1927,74.26
1928,74.81
1929,74.31
1930,73.44
1931,73.51
1932,73.06
1933,72.37
1934,72.37
1935,71.18
1936,71.56
1937,71.03
1938,69.85
1939,69.92
1940,69.92
1941,70.03
1942,70.05
1943,69
1944,68.16
1945,67.57
1946,67.57
1947,64.9
1948,66.25
1949,66.23
1950,65.36
1951,66.2
1952,66.2
1953,67.03
1954,67.63
1955,68.73
1956,68.45
1957,68.35
1958,67.71
1959,69.86
1960,69.72
1961,68.35
1962,68.35
1963,68.69
1964,68.7
1965,68.65
1966,67.85
1967,67.25
1968,67.25
1969,67.87
1970,68.24
1971,68.21
1972,68.11
1973,68.27
1974,68.27
1975,69.8
1976,69.2
1977,69.18
1978,68.18
1979,68.37
1980,68.37
1981,69.68
1982,69.95
1983,69.71
1984,69.5
1985,68.61
1986,68.61
1987,68.63
1988,68
1989,66.71
1990,66.42
1991,66.88
1992,66.88
1993,66.02
1994,65.27
1995,66.09
1996,65.96
1997,65.34
1998,65.34
1999,64.5
2000,64.38
2001,63.9
2002,63.91
2003,65.54
2004,65.54
2005,66.18
2006,67.8
2007,67.11
2008,66.83
2009,68
2010,68
2011,69.12
2012,69.49
2013,69.15
2014,70.58
2015,70.58
2016,70.68
2017,71.72
2018,71.68
2019,70.68
2020,70.95
2021,70.95
2022,70.06
2023,69.43
2024,69.45
2025,70.25
2026,70.9
2027,70.9
2028,70.65
2029,70.3
2030,70.14
2031,71.19
2032,71.08
2033,71.08
2034,71.61
2035,70.95
2036,70.46
2037,70.42
2038,70.66
2039,70.66
2040,70.95
2041,71.06
2042,70.9
2043,70.15
2044,70.15
2045,69.46
2046,69.81
2047,70.21
2048,70.77
2049,71
2050,71
2051,71.81
2052,72.22
2053,72.27
2054,72.78
2055,73.8
2056,73.8
2057,73.21
2058,73.44
2059,73.52
2060,73.98
2061,73.94
2062,73.94
2063,74.2
2064,75.61
2065,76.46
2066,75.5
2067,75.5
2068,75.8
2069,77.13
2070,77.07
2071,76.94
2072,76.94
2073,76.69
2074,76.21
2075,76.34
2076,77.31
2077,77.31
2078,78.01
2079,77.76
2080,77.3
2081,78.12
2082,78.73
2083,78.73
2084,78.93
2085,79.36
2086,79.19
2087,78.8
2088,79.6
2089,79.6
2090,80.63
2091,80.69
2092,81.04
2093,81.5
2094,80.95
2095,80.95
2096,80.31
2097,80.3
2098,79.02
2099,78.76
2100,79.31
2101,79.31
2102,80.69
2103,80.8
2104,80.34
2105,80.8
2106,80.8
2107,78.91
2108,79.61
2109,78.68
2110,78.96
2111,78.96
2112,78.87
2113,78.59
2114,80.03
2115,79.96
2116,80.82
2117,80.82
2118,81.36
2119,81.9
2120,82.33
2121,81.91
2122,82.95
2123,82.95
2124,82.29
2125,82.43
2126,82.57
2127,81.54
2128,81.34
2129,81.34
2130,81.33
2131,81.3
2132,81.68
2133,82.86
2134,82.93
2135,82.93
2136,83.7
2137,83.38
2138,82.74
2139,83.6
2140,83.05
2141,83.05
2142,83.81
2143,84.09
2144,83.98
2145,83.88
2146,83.88
2147,84.85
2148,85.81
2149,85.36
2150,85.18
2151,85.18
